Year,Genre encoded,Votes encoded,Director encoded,Actor 1 encoded,Actor 2 encoded,Actor 3 encoded,Predicted_Rating
2019,6.3,7.4,5.4,5.5,6.1,7.4,7.4
1982,6.0,5.8,5.9,5.9,5.9,5.9,5.816666666666666
1935,6.0,5.8,5.8,5.8,6.2,5.8,5.8
2004,5.4,5.8,5.3,5.6,5.3,5.8,5.8000000000000025
2008,5.9,4.3,6.9,5.3,4.6,4.6,4.7
1984,5.4,6.2,5.3,6.4,5.6,5.3,5.3
2021,6.8,5.8,6.1,5.7,6.1,6.3,6.1
2001,5.7,5.8,5.6,5.8,5.8,5.4,5.8
2008,5.3,6.4,4.8,5.1,5.2,6.4,4.9
1986,5.9,6.0,5.7,6.8,6.5,6.7,5.3
1988,5.5,5.9,6.2,6.4,5.7,5.4,5.1
2015,5.7,5.5,5.2,7.6,5.5,5.8,5.2
1952,6.0,5.8,5.8,5.8,5.8,6.4,5.8
1978,5.1,5.8,6.6,6.4,6.0,6.0,5.8
1952,6.0,5.8,5.8,5.8,5.9,6.1,5.8
1951,6.0,5.8,5.9,5.9,5.9,6.1,5.8
2013,6.0,5.8,5.8,5.8,5.7,5.9,5.799999999999836
1957,5.9,5.8,5.9,6.1,6.1,5.9,5.8
1945,6.5,5.8,5.9,5.9,5.9,5.9,5.8
2016,6.0,5.9,4.8,4.8,4.9,4.8,4.8
1950,6.0,5.6,6.1,6.4,7.4,6.1,7.2
2004,5.7,5.8,5.8,5.2,5.8,5.4,5.8
1955,6.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2017,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2021,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1983,6.3,4.9,4.9,5.8,6.3,5.7,5.0
2019,6.7,8.0,6.8,7.3,8.0,6.9,8.0
1997,5.9,5.7,5.0,3.7,6.0,5.3,3.7
1984,5.7,5.4,5.4,6.0,6.6,6.6,5.2
1956,5.7,5.7,5.9,6.4,6.4,5.9,5.8
1966,6.7,5.7,6.5,6.3,6.5,6.3,7.9
1955,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2006,5.6,5.8,4.2,4.3,5.2,2.7,3.3
1950,6.1,5.8,5.8,5.8,5.9,5.8,5.799999999999836
1938,6.0,5.8,5.9,5.8,5.9,5.9,5.800000000000004
1979,6.0,5.8,5.5,5.5,5.8,5.8,5.8
2019,6.0,5.8,4.9,5.9,5.9,5.9,5.8000000000000025
1958,6.0,5.8,5.8,6.0,6.0,5.9,5.800000000000006
1942,6.0,5.8,6.1,5.8,5.8,5.8,5.800000000000003
1998,6.0,5.7,6.7,7.4,5.6,5.9,7.3
1947,6.0,5.8,5.7,5.9,5.9,5.9,5.799999999999836
2003,5.7,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1941,5.3,5.8,5.8,5.8,5.8,5.8,5.799999999999998
1986,6.0,5.8,5.8,5.8,4.7,5.9,5.8000000000000025
2015,6.0,5.6,6.7,6.7,6.7,6.7,6.700000000000002
2021,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1986,6.0,5.8,5.8,6.4,5.7,6.5,5.800000000000001
1963,6.0,5.8,6.0,6.3,6.1,6.4,5.8
1992,6.0,5.8,6.1,5.8,6.2,5.8,5.8
1976,6.0,5.8,5.8,5.6,5.5,6.1,6.5
1952,6.0,5.9,6.1,6.8,6.4,6.4,6.4
2006,5.4,5.4,5.1,5.4,6.3,5.4,5.1
1944,6.0,5.8,5.8,5.9,6.7,5.8,5.8000000000000025
1953,5.9,6.5,7.2,5.9,6.4,6.4,7.3
1977,6.0,5.8,5.9,5.9,6.3,5.9,5.8
1962,6.2,5.6,6.6,5.9,6.0,6.1,6.3
1954,6.0,5.8,5.8,6.4,5.3,5.9,5.8
1961,5.9,6.0,7.1,6.0,6.4,6.4,7.3
1968,6.4,5.7,7.0,5.9,5.9,5.9,7.6
2000,5.5,5.7,4.3,4.6,4.8,5.1,2.4
2012,6.6,7.3,7.3,6.5,7.2,7.3,6.7
2015,6.0,6.1,6.5,6.3,7.2,6.2,6.4
2007,6.1,7.2,7.2,5.6,7.2,7.2,8.8
2010,5.7,5.6,4.2,5.9,5.5,5.4,3.8
1945,6.0,5.8,5.8,5.8,5.9,5.8,5.799999999999836
1983,6.0,5.8,6.2,5.8,5.2,5.1,5.8
2019,6.0,6.1,7.6,7.1,5.7,6.4,5.8
2003,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1965,6.2,5.7,6.6,5.9,6.1,6.1,5.5
2017,5.9,5.7,5.8,5.8,5.6,5.4,5.6
1974,6.0,5.8,5.7,5.8,5.9,5.9,5.799999999999836
2019,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1983,5.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1996,5.6,5.8,5.2,5.1,5.2,5.8,5.8
1974,5.9,5.8,5.9,5.8,4.9,6.3,5.8
1992,5.7,5.8,5.4,5.8,5.8,5.8,5.8
2015,6.4,5.6,8.0,8.0,5.9,5.9,8.0
1939,6.0,5.8,5.9,5.5,5.9,5.9,5.8
1965,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2019,5.3,5.8,5.8,5.8,5.9,5.9,5.799999999999998
2020,5.7,5.7,6.0,4.5,4.5,4.5,4.6
2000,6.0,5.4,6.7,7.4,6.6,6.4,6.9
1944,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2018,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2021,5.6,5.8,4.4,4.2,5.8,5.8,5.8
1989,5.8,5.7,5.3,5.7,5.6,4.9,5.8
1993,5.6,5.9,5.3,4.8,5.0,5.2,6.1
2019,6.0,5.8,6.3,6.2,6.6,5.8,5.4
2016,6.3,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1980,6.0,5.6,7.3,7.3,6.6,7.3,7.0
1990,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1993,5.7,5.4,6.1,6.6,6.3,5.5,6.7
1988,5.6,5.4,5.3,5.2,5.0,5.6,3.1
2004,6.0,6.6,6.2,5.9,6.9,6.9,7.0
1933,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1931,6.0,5.8,5.8,5.8,6.0,5.9,5.8
2021,5.7,5.8,7.3,6.3,5.8,5.8,6.4
2000,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1935,6.0,5.8,5.8,5.8,5.8,6.3,5.8
1999,5.5,3.2,5.1,5.3,5.2,5.2,3.2
2001,5.4,5.6,5.0,4.8,4.3,2.8,3.2
1969,6.1,5.5,5.9,6.1,6.8,6.1,6.1
2008,6.0,5.0,6.2,5.6,6.6,7.0,7.0
2006,5.9,5.8,5.7,5.8,5.8,5.8,5.799999999999836
1949,6.0,6.0,7.1,7.3,6.1,6.2,5.8
1973,5.8,5.8,6.1,6.3,5.8,6.8,6.4
1957,5.6,5.8,5.8,5.8,6.0,6.4,5.800000000000001
1987,6.0,5.8,6.0,5.6,5.8,5.8,5.799999999999999
1976,6.0,5.8,6.2,6.0,5.8,6.1,5.800000000000007
1977,5.9,5.3,6.5,6.3,6.6,6.5,6.5
1987,5.6,5.8,5.8,5.6,5.8,6.1,5.800000000000006
1949,5.7,5.8,6.0,5.9,6.0,6.4,5.800000000000001
1991,5.7,5.8,6.1,6.0,5.1,5.3,5.8
1954,6.1,5.6,6.0,6.1,6.0,5.5,6.7
1985,6.0,5.8,5.9,5.7,5.6,5.4,5.8
2011,5.5,5.3,3.2,4.9,4.4,5.4,3.1
2016,6.0,8.0,4.8,5.0,8.6,6.0,7.9
1973,5.5,6.1,5.9,5.7,5.9,6.3,7.0
2010,5.7,6.1,6.5,6.2,6.1,6.1,6.2
2004,5.4,6.2,5.2,5.1,5.8,4.5,4.6
2019,6.0,5.8,5.8,5.8,4.9,5.1,5.8
1964,6.7,5.8,6.7,5.9,6.3,5.3,5.8
1956,6.0,5.8,5.8,5.8,5.9,6.3,5.8
2020,6.0,6.4,6.7,6.4,6.1,6.4,6.5
1982,5.9,6.2,6.5,6.4,5.5,6.0,7.0
2019,5.7,4.2,5.7,5.8,5.9,4.6,4.3
1943,6.0,5.8,6.3,6.4,6.0,5.8,5.800000000000004
2011,5.8,7.3,5.4,7.3,7.3,6.8,7.4
2003,5.6,5.8,5.7,5.8,5.5,5.9,5.799999999999836
1975,5.7,8.3,7.1,5.7,6.9,6.6,8.3
2008,5.7,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1980,6.0,5.4,5.7,5.8,5.3,5.6,6.2
2017,5.5,5.5,6.7,6.7,6.7,6.4,6.7
1943,6.0,5.7,5.8,6.1,5.9,5.9,5.7
2004,6.0,5.8,5.8,5.4,5.8,5.6,5.8
2003,5.6,6.5,5.5,5.3,5.1,6.4,6.5
1951,6.0,5.7,6.0,6.0,6.1,5.8,5.5
1935,6.0,5.8,5.8,5.8,6.0,5.9,5.8
1981,5.7,5.7,6.3,6.6,5.5,7.0,6.4
2016,5.7,4.3,4.8,5.7,5.5,4.3,4.3
1977,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1994,5.6,5.8,5.8,5.8,6.6,5.9,5.799999999999999
2019,5.7,6.6,6.6,6.2,5.1,6.4,6.8
1971,5.8,5.8,5.5,5.8,5.8,6.2,5.8
1933,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1972,6.0,5.4,5.6,5.8,6.0,5.3,5.5
2021,5.9,7.0,9.0,9.0,9.0,9.0,9.0
1970,5.9,5.8,6.4,6.0,6.2,5.8,5.8
2000,5.4,5.8,5.8,5.8,5.5,5.8,5.799999999999836
2021,5.6,5.8,5.8,6.0,4.5,5.8,6.0
2017,5.8,5.4,5.3,6.3,5.8,5.4,5.9
1978,6.0,5.8,5.2,5.9,5.9,5.9,5.8000000000000025
1974,5.7,5.7,6.1,5.4,6.1,6.1,6.1
1934,6.0,5.8,5.9,5.5,5.4,5.8,5.8
1950,6.0,5.8,5.7,6.5,5.9,5.9,5.8
1958,6.0,5.4,6.0,5.5,6.0,6.0,6.3
1947,5.6,5.8,5.0,5.8,5.8,5.8,5.8000000000000025
1958,5.8,5.8,6.0,6.0,6.2,5.8,5.800000000000006
2021,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2001,5.7,5.8,6.3,6.1,5.3,5.8,5.8
1988,5.4,5.8,5.2,5.8,5.8,5.3,6.4
1991,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1934,6.0,5.8,5.8,5.8,5.8,6.1,5.8
2000,5.6,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1998,5.7,5.9,6.1,5.9,5.6,5.6,5.8
2015,6.3,6.0,6.8,6.8,6.8,6.8,6.8
2001,6.0,5.8,4.8,5.8,5.8,5.8,5.8000000000000025
2002,5.5,6.0,6.2,4.2,6.4,4.6,6.0
2014,6.0,5.6,7.8,5.9,5.9,5.9,7.8
1985,5.5,5.7,5.9,6.0,6.0,5.9,6.0
2001,5.4,5.8,5.7,5.5,5.4,5.8,5.8
2015,4.8,5.8,5.8,5.8,5.9,5.9,5.799999999999998
1972,6.0,5.8,5.8,5.8,5.7,5.8,5.799999999999836
1991,5.6,5.6,5.3,5.6,6.2,5.5,3.9
2000,5.6,4.9,4.9,4.8,6.0,5.3,4.9
1946,5.5,5.8,5.8,5.8,5.8,5.7,5.8
2019,5.7,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1981,5.7,5.8,4.8,5.5,6.7,6.2,6.5
2008,4.0,5.8,4.3,4.3,4.3,4.3,4.3
2019,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2001,6.1,5.1,4.1,6.0,6.1,5.3,6.4
1990,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2004,5.5,6.7,3.8,4.1,5.3,5.4,5.0
2019,5.9,6.0,5.4,5.1,5.8,6.1,5.400000000000001
2021,5.5,5.8,5.8,5.8,5.4,5.4,5.8
2009,5.9,5.5,4.0,5.4,5.7,4.5,2.5
1968,5.7,5.4,5.8,5.9,5.9,5.8,4.7
1994,5.7,6.0,4.5,5.3,5.3,5.8,4.9
1993,6.0,5.7,6.4,7.1,5.8,7.1,6.8
1960,7.9,6.8,6.9,6.4,6.2,5.9,7.6
1975,5.7,5.8,5.8,6.1,5.8,5.9,5.8
1962,5.7,5.8,5.9,5.8,5.8,5.8,5.8
2019,5.8,5.8,6.0,5.8,5.8,5.2,5.8
2018,6.0,6.0,2.8,2.8,5.9,5.9,1.9
1990,5.7,6.0,5.4,5.7,5.6,5.7,6.2
2019,6.0,5.8,5.8,5.8,5.2,5.8,5.799999999999836
1932,6.0,5.7,5.7,5.9,5.9,5.9,6.0
1987,5.6,5.7,4.8,5.1,5.5,5.2,5.8
2019,5.7,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2009,6.4,5.0,4.0,2.8,4.5,2.9,3.3
1934,6.0,5.8,5.9,5.9,5.8,5.8,5.800000000000004
1937,6.0,5.8,5.9,5.9,5.8,6.4,5.8
2010,6.1,5.8,4.4,4.4,4.4,5.4,4.4
2016,5.4,6.1,6.6,5.8,5.9,5.9,6.0
2019,6.4,5.5,8.1,5.9,5.9,5.9,8.4
1996,6.0,6.4,7.1,6.5,7.3,7.0,7.7
1942,6.0,5.8,5.8,5.8,5.6,5.8,5.799999999999836
2019,5.9,5.8,5.8,5.8,5.4,6.0,5.799999999999836
2000,5.0,5.9,5.5,4.2,5.3,2.7,4.9
1955,6.0,5.8,5.9,5.8,5.6,5.8,5.8
2001,6.0,5.8,7.0,5.4,6.8,6.8,6.9
1999,5.6,7.7,5.4,6.5,5.1,5.0,7.4
1989,6.0,6.4,6.0,6.9,7.7,6.6,7.2
1934,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1969,5.9,6.1,6.6,6.3,5.6,6.4,7.4
2014,6.4,5.8,5.8,6.6,5.8,6.2,5.8
1985,5.5,5.7,5.7,5.5,4.8,5.6,6.3
1984,5.5,5.9,5.4,5.3,6.3,6.6,6.1
2017,6.3,5.6,6.7,6.0,4.6,6.4,6.2
1962,6.2,6.4,6.1,5.9,6.4,6.2,7.4
2010,6.0,5.8,4.5,4.6,5.4,3.1,3.3
1971,5.7,5.8,5.8,5.8,6.2,5.7,5.8
1983,5.7,6.2,8.0,6.9,5.9,5.9,8.0
2004,5.6,5.8,5.6,5.0,5.6,5.0,5.8
1991,5.8,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1987,5.1,5.6,4.0,5.6,5.9,4.3,2.5
1973,6.0,5.8,5.8,5.8,5.8,6.1,5.8
2013,6.0,6.5,7.1,6.5,6.5,6.5,7.0
1992,5.6,5.8,5.8,5.4,5.9,5.9,5.800000000000006
2000,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1958,6.0,5.8,5.9,5.9,5.9,5.9,5.800000000000006
2013,6.1,5.7,7.6,6.3,7.6,7.6,7.7
1958,5.8,5.8,6.5,6.3,6.0,6.0,5.8
2003,5.6,5.8,5.8,5.5,5.8,5.9,5.800000000000006
1968,6.0,5.8,5.9,5.9,5.9,5.9,5.800000000000006
1973,6.6,5.5,6.9,5.7,6.8,6.5,6.5
2019,5.7,5.8,5.8,6.5,6.1,5.8,5.800000000000008
1985,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1974,5.6,5.8,5.8,5.4,6.9,5.3,5.8
1937,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1978,5.6,5.8,4.9,5.8,5.5,6.0,5.4
2017,5.8,6.0,6.3,6.8,6.8,6.8,8.0
1995,5.1,6.4,5.5,6.0,5.1,5.0,6.5
1936,6.0,5.8,6.0,5.8,5.8,5.8,5.800000000000004
2013,6.0,6.5,5.9,5.4,5.8,6.4,6.1
2012,5.3,4.8,5.6,6.6,6.0,4.8,4.5
2010,5.7,6.4,6.3,6.0,5.5,5.5,6.0
1992,5.5,5.4,5.2,4.8,5.6,5.3,5.1
2004,6.0,5.2,6.2,6.2,6.5,6.5,5.9
1935,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2019,6.4,5.8,6.8,5.9,5.9,5.9,5.8
1990,5.6,5.7,5.6,5.0,5.1,6.6,5.0
1981,6.0,5.7,5.5,5.3,5.5,5.1,6.0
1980,5.6,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2018,6.0,5.8,5.8,6.7,5.8,5.9,5.800000000000008
1966,6.1,5.7,6.6,6.0,6.2,6.4,6.7
2019,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2015,6.0,5.8,5.8,5.6,5.6,5.8,5.8
2015,5.5,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2005,6.0,6.2,5.2,5.3,4.5,4.7,5.4
2008,6.0,7.3,5.4,5.8,5.7,4.9,6.3
1935,6.0,5.8,5.8,5.8,6.8,5.9,5.8
1998,5.5,6.2,4.5,5.3,5.3,5.4,4.7
1944,6.0,5.8,5.7,5.9,5.9,5.9,5.799999999999836
1952,6.4,7.4,6.2,6.5,6.0,6.4,7.5
1985,5.6,5.8,5.8,5.8,5.4,5.8,5.799999999999836
2002,6.4,7.6,6.9,6.6,5.8,5.4,7.6
2017,5.9,7.2,6.4,5.5,5.8,5.6,7.200000000000002
2012,5.7,5.4,5.4,5.0,5.0,5.0,5.4
2017,5.6,5.5,5.7,5.7,2.9,6.1,3.1
1957,5.4,5.4,5.9,5.9,5.9,5.9,7.0
1936,6.0,5.8,5.9,5.8,5.9,5.9,5.800000000000004
1939,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2019,5.5,5.8,5.2,5.4,5.4,5.4,5.4
1998,6.0,6.0,7.0,7.4,6.3,7.5,7.200000000000001
2015,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2020,6.0,5.8,5.8,5.9,5.8,5.8,5.799999999999836
1999,5.7,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1955,5.6,5.8,5.8,5.8,5.8,6.0,5.799999999999836
2015,3.3,5.7,5.7,5.9,5.9,5.9,3.7
1962,6.0,5.8,5.8,5.8,6.2,5.8,5.800000000000006
1995,5.4,4.3,5.4,4.8,4.9,4.6,2.9
2010,6.0,7.0,7.0,5.4,6.4,7.0,7.0
1934,5.8,5.8,5.8,5.5,5.4,5.8,5.8
1932,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2010,5.9,4.4,5.0,5.2,5.0,4.1,4.7
2014,5.7,5.6,4.3,4.3,4.3,4.3,4.3
1935,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1994,6.0,5.8,5.8,6.5,5.9,5.9,5.800000000000008
1999,5.5,4.9,4.4,6.0,5.1,5.0,4.7
1986,6.0,5.8,4.8,5.8,6.0,5.9,5.8000000000000025
2017,6.0,5.8,5.8,6.2,5.8,5.8,5.800000000000008
2019,5.4,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1938,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2016,6.9,5.1,6.9,6.9,5.9,5.9,6.9
2019,6.4,6.0,6.7,7.5,7.5,7.5,7.4
1963,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1989,5.6,5.8,5.8,5.3,5.6,5.5,5.800000000000001
1983,5.5,5.6,5.3,5.3,5.8,5.3,4.5
2015,5.6,3.5,5.8,3.9,3.5,4.7,3.3
1978,5.7,6.2,6.6,5.7,6.2,6.0,6.6
1969,5.5,5.8,6.2,5.8,6.2,6.0,5.8
2019,5.3,5.3,6.0,6.0,6.0,6.0,6.0
1956,6.0,5.8,5.8,5.8,6.3,6.4,5.800000000000006
1933,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1983,5.9,8.4,7.7,6.6,5.8,5.3,8.6
2019,5.3,5.8,6.4,6.7,5.8,5.8,5.8
1953,6.0,5.8,6.3,5.8,6.0,6.0,5.8
2013,5.6,5.8,5.3,5.5,5.8,5.8,5.8000000000000025
1979,6.2,5.8,6.2,6.1,5.8,7.1,6.6
1996,5.3,4.9,4.8,5.3,5.5,5.8,4.8
1942,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2005,5.8,6.1,5.6,6.8,5.3,5.8,6.5
1987,5.6,5.8,4.2,5.0,5.4,5.4,4.1
2020,6.4,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1988,6.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1989,5.5,5.7,6.0,6.3,5.6,5.4,5.7
1963,6.6,5.7,6.5,6.0,6.8,5.9,7.2
2001,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2021,6.4,5.8,6.1,6.5,5.3,5.8,5.8
2009,6.0,5.7,3.2,3.2,3.2,3.9,4.2
2017,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2004,5.7,5.8,5.3,5.3,4.8,5.8,5.8
1999,5.7,5.0,4.7,4.2,3.6,5.7,3.6
2009,5.9,8.4,8.1,6.9,6.3,8.4,8.4
2014,6.1,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1996,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2017,5.9,5.5,5.3,5.3,5.3,5.3,5.3
2005,6.4,6.0,5.3,5.3,4.5,5.3,5.6
1934,6.0,5.8,6.1,5.8,5.4,5.8,5.8
2015,4.3,4.3,4.3,5.1,4.3,4.3,4.3
1981,5.8,5.9,5.9,6.3,5.6,5.7,5.2
1944,5.6,5.8,6.2,5.9,5.8,5.8,5.800000000000004
2022,5.8,5.8,5.8,5.4,5.9,5.9,5.800000000000005
1964,5.7,5.8,6.1,6.6,6.3,6.0,6.5
1969,5.9,6.4,6.3,5.3,6.4,6.2,5.3
1991,6.0,5.7,4.2,5.4,5.9,4.8,5.0
1980,5.4,5.8,5.4,5.7,6.6,6.3,4.8
1935,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1961,5.8,5.8,5.8,6.2,5.8,5.8,5.800000000000008
2005,5.8,5.0,5.9,4.6,3.9,4.2,3.4
1990,5.7,5.7,5.7,6.6,6.6,7.7,6.7
2019,5.5,6.3,7.1,3.9,6.3,6.3,6.6
1982,6.0,5.6,6.2,6.3,6.5,7.0,6.9
2009,5.6,5.7,6.5,6.0,6.5,6.5,6.5
1982,6.1,6.4,6.6,5.7,5.9,6.6,6.3
1969,5.7,6.8,6.4,5.7,6.9,6.5,6.9
2020,5.4,5.8,6.9,8.4,8.4,8.4,8.2
2012,6.0,6.8,6.2,6.1,5.8,5.8,6.8
1990,6.0,5.8,5.8,6.0,5.4,6.9,5.8
1963,5.6,5.8,6.0,6.1,5.5,5.8,5.800000000000004
1994,5.7,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2007,5.9,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1956,5.6,5.8,6.0,6.1,6.5,6.2,6.2
1971,6.3,8.3,7.1,6.4,6.4,7.2,8.3
2014,6.0,5.7,6.7,6.3,6.7,6.7,6.7
1937,6.0,5.8,6.1,6.9,5.9,5.9,5.8
1978,5.9,6.4,6.6,5.9,5.9,6.3,7.0
2021,7.2,7.6,5.0,5.8,7.6,5.4,7.3
1980,6.9,6.2,6.4,6.2,6.0,6.0,6.1
1995,5.7,5.8,5.8,5.8,5.8,5.5,5.8
2020,5.8,6.7,8.5,8.5,8.5,8.5,8.5
2021,6.0,7.4,7.4,5.4,6.1,7.4,7.4
1944,6.0,5.8,5.9,5.8,5.8,6.0,5.800000000000004
2018,6.0,6.0,5.3,5.8,6.2,5.3,5.8
1949,6.0,5.9,6.1,7.0,6.0,6.2,7.6
2015,6.0,5.8,6.4,6.4,4.5,6.7,5.8
2005,5.9,5.5,4.1,5.5,5.3,5.7,4.3
2009,5.9,5.5,5.6,5.1,4.9,4.9,5.5
1956,6.0,5.8,5.8,5.9,6.0,5.9,5.800000000000006
1986,6.0,5.9,6.4,5.7,5.3,5.5,5.800000000000004
1998,5.6,5.7,2.5,5.2,4.5,5.4,3.2
1985,6.4,6.7,7.1,5.4,5.6,5.8,6.7
1934,6.0,5.8,5.8,3.9,5.8,5.8,5.8
2016,6.1,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1985,5.7,6.0,6.1,6.1,6.7,6.7,8.0
1975,6.4,5.8,6.2,5.9,5.9,5.9,5.800000000000007
1988,5.8,6.1,5.8,5.6,6.0,6.6,6.1
1985,5.7,5.8,5.7,5.7,6.0,5.4,5.8
1991,5.7,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1967,5.9,6.1,6.6,7.1,6.2,5.9,7.4
2019,4.8,5.8,5.4,4.2,5.2,4.9,3.8
2019,6.0,5.8,5.7,5.9,5.9,5.9,5.799999999999836
1986,6.0,5.8,5.8,6.0,6.0,5.9,5.799999999999999
1999,5.4,5.8,5.8,5.8,5.7,5.9,5.799999999999836
1971,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1954,5.7,5.7,6.4,6.0,6.2,6.0,7.2
2019,7.2,5.8,5.8,5.8,5.8,5.8,5.8
1932,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2014,5.7,5.7,6.7,6.1,6.0,6.9,6.8
2017,6.0,5.6,3.2,3.2,3.2,3.2,4.2
2018,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1984,5.5,5.7,6.3,5.9,6.9,5.5,3.8
2012,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1982,6.0,5.8,5.9,6.3,5.8,5.8,6.4
1986,6.0,5.8,6.2,5.8,5.8,5.8,5.8000000000000025
2003,6.2,7.8,6.9,6.0,5.1,5.5,7.8
2013,5.9,2.3,2.3,5.9,5.4,4.2,1.9
1996,5.7,5.8,5.8,5.3,4.1,5.6,7.0
1938,6.0,5.8,5.8,5.8,5.8,5.4,5.8
2020,4.0,4.3,5.5,2.0,2.0,5.9,4.4
2008,5.9,4.6,5.8,6.1,5.7,5.2,4.7
2001,5.5,5.6,5.2,6.0,5.2,4.4,2.5
1981,6.0,5.8,6.5,5.8,5.8,5.8,5.800000000000004
2018,5.7,5.8,2.8,2.8,2.8,2.8,2.8
2004,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1976,6.4,5.8,5.8,6.2,5.9,5.9,5.800000000000008
2017,5.8,5.8,5.3,5.7,5.5,5.5,5.8
1972,6.1,5.8,6.7,5.9,6.4,6.2,6.4
1998,5.4,5.4,4.6,2.5,4.8,5.0,3.1
2004,5.6,5.7,6.8,7.4,6.2,5.9,7.0
2021,6.0,5.8,5.8,5.5,5.9,5.8,5.800000000000005
1989,6.0,5.8,6.6,6.1,5.9,5.9,6.4
2020,4.8,3.8,3.8,3.8,5.8,5.2,3.9
1995,5.5,5.2,5.2,5.5,5.6,4.8,4.1
2001,5.1,5.9,6.2,6.4,5.1,6.2,6.2
1940,6.0,5.8,6.1,5.8,5.8,5.8,5.800000000000003
1984,5.9,5.7,6.0,6.2,4.9,5.9,5.7
2012,7.0,5.9,6.4,5.9,5.9,5.9,6.8
2004,5.6,6.7,5.3,5.2,5.6,6.1,7.0
1999,5.5,5.1,5.4,5.2,5.1,5.7,5.9
1938,6.0,5.8,5.9,5.9,5.9,5.9,5.800000000000004
2010,6.2,6.4,4.7,5.0,5.9,5.1,4.6
1992,6.0,5.8,6.3,4.7,5.8,5.1,4.4
1988,5.3,7.1,5.9,6.0,6.9,5.5,6.9
2019,5.6,5.1,3.2,2.6,2.6,5.3,2.5
1961,5.6,5.8,6.0,5.8,5.8,6.1,5.8
1974,6.0,5.6,6.3,6.3,6.0,6.0,6.0
1999,5.4,5.8,5.8,5.4,5.8,5.8,5.800000000000006
1964,5.9,6.8,6.6,5.2,6.4,6.8,7.0
2017,6.0,5.8,6.5,5.9,5.9,5.9,5.800000000000004
